Metric_Code,Base Year,Value
MLCON000018477,2011,4.44232E+11
MLCON000018812,2011,92411553000
MLCON000018814,2011,88124679000
MLCON000018816,2011,81537263000
MLCON000018818,2011,77898809000
MLCON000018820,2011,71808643000
MLCON000018822,2011,66624157000
MLCON000018824,2011,63654826000
MLCON000018826,2011,67951936000
MLCON000018828,2011,72151497000
MLCON000018830,2011,66909071000
MLCON000018832,2011,74274597000
MLCON000018834,2011,72485384000
MLCON000018836,2011,68750380000
MLCON000018838,2011,63955945000
MLCON000018840,2011,62600911000
MLCON000018842,2011,58172360000
MLCON000018844,2011,58428697000
MLCON000018846,2011,58547161000
MLCON000018848,2011,57915306000
MLCON000018850,2011,54879892000
MLCON000018852,2011,50296823000
MLCON000018854,2011,43854920000
MLCON000018856,2011,39716981000
MLCON000018858,2011,37505330000
MLCON000018942,2011,1.36398E+13
MLCON000018944,2011,1.31735E+13
MLCON000018946,2011,1.20108E+13
MLCON000019163,2011,1889000000
MLCON000019164,2011,1914000000
MLCON000019165,2011,1758000000
MLCON000019166,2011,1736000000
MLCON000019604,2011,5.59241E+11
MLCON000019610,2011,5.47354E+11
MLCON000019616,2011,5.39589E+11
MLCON000019622,2011,5.23277E+11
MLCON000019628,2011,5.18175E+11
MLCON000019634,2011,4.76614E+11
MLCON000019640,2011,5.2837E+11
MLCON000019646,2011,5.38275E+11
MLCON000019652,2011,5.42748E+11
MLCON000019658,2011,4.93829E+11
MLCON000019664,2011,4.63372E+11
MLCON000019670,2011,4.32574E+11
MLCON000019676,2011,4.20235E+11
MLCON000019682,2011,3.98814E+11
MLCON000019688,2011,3.8066E+11
MLCON000019694,2011,3.47358E+11
MLCON000019700,2011,3.23563E+11
MLCON000019706,2011,2.97921E+11
MLCON000019712,2011,2.72687E+11
MLCON000019718,2011,2.48898E+11
MLCON000000079,2012,3.20E+11
MLCON000000087,2012,3.02E+11
MLCON000000096,2012,2.85E+11
MLCON000000105,2012,2.72E+11
MLCON000000114,2012,2.69E+11
MLCON000000123,2012,2.56E+11
MLCON000000132,2012,2.52E+11
MLCON000000141,2012,2.43E+11
MLCON000000150,2012,2.34E+11
MLCON000000159,2012,2.28E+11
MLCON000000168,2012,2.21E+11
MLCON000000177,2012,2.18E+11
MLCON000000186,2012,2.18E+11
MLCON000000195,2012,2.19E+11
MLCON000000204,2012,2.03E+11
MLCON000000213,2012,1.85E+11
MLCON000000222,2012,1.81E+11
MLCON000000231,2012,1.73E+11
MLCON000000240,2012,1.56E+11
MLCON000000356,2012,2273172918
MLCON000000357,2012,4040589054
MLCON000000358,2012,4116030958
MLCON000000359,2012,3684268507
MLCON000000360,2012,3780850956
MLCON000000361,2012,3952656118
MLCON000000362,2012,3898348413
MLCON000000363,2012,4122883999
MLCON000000364,2012,4087428282
MLCON000000380,2012,3.41E+11
MLCON000000384,2012,3.28E+11
MLCON000000388,2012,3.19E+11
MLCON000000392,2012,3.13E+11
MLCON000000396,2012,2.94E+11
MLCON000000400,2012,2.67E+11
MLCON000000404,2012,2.95E+11
MLCON000000408,2012,2.91E+11
MLCON000000412,2012,2.75E+11
MLCON000000416,2012,2.62E+11
MLCON000000420,2012,2.50E+11
MLCON000000424,2012,2.35E+11
MLCON000000428,2012,2.31E+11
MLCON000000432,2012,2.24E+11
MLCON000000436,2012,2.23E+11
MLCON000000440,2012,1.98E+11
MLCON000000444,2012,1.89E+11
MLCON000000448,2012,1.81E+11
MLCON000000452,2012,1.65E+11
MLCON000000456,2012,1.58E+11
MLCON000000581,2012,6.07E+11
MLCON000000582,2012,6.75E+11
MLCON000000583,2012,6.66E+11
MLCON000000585,2012,6.43E+11
MLCON000000587,2012,6.34E+11
MLCON000000589,2012,6.25E+11
MLCON000000591,2012,6.04E+11
MLCON000000593,2012,5.68E+11
MLCON000000595,2012,5.55E+11
MLCON000000597,2012,5.39E+11
MLCON000000599,2012,5.15E+11
MLCON000000601,2012,4.82E+11
MLCON000000603,2012,5.54E+11
MLCON000000605,2012,5.81E+11
MLCON000000607,2012,5.74E+11
MLCON000000609,2012,5.69E+11
MLCON000000611,2012,5.56E+11
MLCON000000613,2012,5.27E+11
MLCON000000615,2012,5.36E+11
MLCON000000617,2012,5.30E+11
MLCON000000619,2012,5.46E+11
MLCON000000621,2012,5.01E+11
MLCON000000623,2012,4.52E+11
MLCON000000625,2012,4.12E+11
MLCON000000627,2012,3.80E+11
MLCON000000629,2012,3.59E+11
MLCON000001169,2012,1.02E+13
MLCON000001171,2012,9.96E+12
MLCON000001173,2012,9.52E+12
MLCON000001175,2012,9.15E+12
MLCON000001177,2012,8.37E+12
MLCON000001179,2012,8.15E+12
MLCON000001181,2012,7.77E+12
MLCON000001183,2012,7.52E+12
MLCON000001185,2012,7.12E+12
MLCON000001187,2012,6.65E+12
MLCON000001189,2012,6.09E+12
MLCON000001191,2012,6.65E+12
MLCON000001193,2012,6.51E+12
MLCON000001195,2012,6.05E+12
MLCON000001197,2012,5.60E+12
MLCON000001199,2012,5.28E+12
MLCON000001201,2012,4.79E+12
MLCON000001203,2012,4.53E+12
MLCON000001205,2012,4.41E+12
MLCON000001207,2012,4.34E+12
MLCON000001209,2012,4.24E+12
MLCON000001211,2012,4.04E+12
MLCON000001213,2012,3.53E+12
MLCON000001215,2012,3.24E+12
MLCON000001217,2012,3.05E+12
MLCON000001219,2012,2.75E+12
MLCON000001221,2012,2.65E+12
MLCON000001223,2012,2.45E+12
MLCON000001225,2012,2.09E+12
MLCON000001723,2012,55654333237
MLCON000001724,2012,56537862072
MLCON000001725,2012,56986149166
MLCON000001726,2012,57437390716
MLCON000001727,2012,61462021695
MLCON000001728,2012,61253417255
MLCON000001729,2012,57690450900
MLCON000001730,2012,55033308433
MLCON000001731,2012,55565133056
MLCON000001732,2012,23904209941
MLCON000001733,2012,28181124794
MLCON000001734,2012,25431839367
MLCON000001735,2012,23691250224
MLCON000001736,2012,11525522457
MLCON000001737,2012,15862282537
MLCON000001738,2012,15319501723
MLCON000001739,2012,17089163285
MLCON000001740,2012,8144902424
MLCON000001741,2012,8504678871
MLCON000001742,2012,8637012634
MLCON000001933,2012,1.85E+11
MLCON000001940,2012,1.83E+11
MLCON000001947,2012,1.74E+11
MLCON000001954,2012,1.65E+11
MLCON000001961,2012,1.56E+11
MLCON000001968,2012,1.62E+11
MLCON000001975,2012,1.64E+11
MLCON000001982,2012,1.50E+11
MLCON000001989,2012,1.43E+11
MLCON000001996,2012,1.37E+11
MLCON000002003,2012,1.27E+11
MLCON000002010,2012,1.26E+11
MLCON000002017,2012,1.20E+11
MLCON000002024,2012,1.10E+11
MLCON000002031,2012,91695814374
MLCON000002038,2012,79373271617
MLCON000002045,2012,64493188157
MLCON000002052,2012,54854683149
MLCON000002059,2012,48776657257
MLCON000003781,2012,5.40E+11
MLCON000003787,2012,5.14E+11
MLCON000003793,2012,5.08E+11
MLCON000003799,2012,5.02E+11
MLCON000003805,2012,4.98E+11
MLCON000003811,2012,4.71E+11
MLCON000003817,2012,4.45E+11
MLCON000003823,2012,4.88E+11
MLCON000003829,2012,4.82E+11
MLCON000003835,2012,4.89E+11
MLCON000003841,2012,4.35E+11
MLCON000003847,2012,4.03E+11
MLCON000003853,2012,3.83E+11
MLCON000003859,2012,3.73E+11
MLCON000003865,2012,3.64E+11
MLCON000003871,2012,3.57E+11
MLCON000003877,2012,3.26E+11
MLCON000003883,2012,3.17E+11
MLCON000003889,2012,3.07E+11
MLCON000003895,2012,2.84E+11
MLCON000003901,2012,2.65E+11
MLCON000003906,2012,2.55E+12
MLCON000003907,2012,2.55E+12
MLCON000003909,2012,2.48E+12
MLCON000003911,2012,2.38E+12
MLCON000003913,2012,2.38E+12
MLCON000003915,2012,2.37E+12
MLCON000003917,2012,2.27E+12
MLCON000003919,2012,2.19E+12
MLCON000003921,2012,2.12E+12
MLCON000003923,2012,1.98E+12
MLCON000003925,2012,1.76E+12
MLCON000003927,2012,1.93E+12
MLCON000003929,2012,1.82E+12
MLCON000003931,2012,1.68E+12
MLCON000003933,2012,1.53E+12
MLCON000003935,2012,1.43E+12
MLCON000003937,2012,1.31E+12
MLCON000003939,2012,1.28E+12
MLCON000003941,2012,1.30E+12
MLCON000003943,2012,1.38E+12
MLCON000003945,2012,1.27E+12
MLCON000003947,2012,1.21E+12
MLCON000003949,2012,1.19E+12
MLCON000003951,2012,1.06E+12
MLCON000003953,2012,9.79E+11
MLCON000004061,2012,1.13128E+12
MLCON000004069,2012,1.10634E+12
MLCON000004078,2012,1.09046E+12
MLCON000004087,2012,1.06007E+12
MLCON000004096,2012,1.02279E+12
MLCON000004105,2012,1.00104E+12
MLCON000004114,2012,9.90719E+11
MLCON000004123,2012,9.49243E+11
MLCON000004132,2012,9.09197E+11
MLCON000004141,2012,8.81436E+11
MLCON000004150,2012,8.45807E+11
MLCON000004159,2012,8.06046E+11
MLCON000004168,2012,7.75105E+11
MLCON000004177,2012,7.51814E+11
MLCON000004186,2012,7.3048E+11
MLCON000004195,2012,7.02915E+11
MLCON000004204,2012,6.68262E+11
MLCON000004213,2012,6.38366E+11
MLCON000004222,2012,6.21518E+11
MLCON000004338,2012,8532494309
MLCON000004339,2012,9260284174
MLCON000004340,2012,9430784441
MLCON000004341,2012,9349019587
MLCON000004342,2012,8615493494
MLCON000004343,2012,8528380227
MLCON000004344,2012,8240238756
MLCON000004345,2012,8017302558
MLCON000004346,2012,8217705463
MLCON000004362,2012,2.99759E+11
MLCON000004366,2012,2.96963E+11
MLCON000004370,2012,2.95211E+11
MLCON000004374,2012,2.92215E+11
MLCON000004378,2012,2.90345E+11
MLCON000004382,2012,2.83941E+11
MLCON000004386,2012,2.82175E+11
MLCON000004390,2012,2.76319E+11
MLCON000004394,2012,2.71408E+11
MLCON000004398,2012,2.67655E+11
MLCON000004402,2012,2.64741E+11
MLCON000004406,2012,2.6068E+11
MLCON000004410,2012,2.58398E+11
MLCON000004414,2012,2.55641E+11
MLCON000004418,2012,2.52435E+11
MLCON000004422,2012,2.45429E+11
MLCON000004426,2012,2.40274E+11
MLCON000004430,2012,2.34739E+11
MLCON000004434,2012,2.31495E+11
MLCON000004438,2012,2.27236E+11
MLCON000004563,2012,1.56839E+12
MLCON000004564,2012,1.64071E+12
MLCON000004565,2012,1.61266E+12
MLCON000004567,2012,1.57116E+12
MLCON000004569,2012,1.52149E+12
MLCON000004571,2012,1.4914E+12
MLCON000004573,2012,1.46121E+12
MLCON000004575,2012,1.43212E+12
MLCON000004577,2012,1.40838E+12
MLCON000004579,2012,1.38665E+12
MLCON000004581,2012,1.35929E+12
MLCON000004583,2012,1.31693E+12
MLCON000004585,2012,1.30673E+12
MLCON000004587,2012,1.26621E+12
MLCON000004589,2012,1.21896E+12
MLCON000004591,2012,1.17412E+12
MLCON000004593,2012,1.13801E+12
MLCON000004595,2012,1.10757E+12
MLCON000004597,2012,1.07762E+12
MLCON000004599,2012,1.04078E+12
MLCON000004601,2012,1.0138E+12
MLCON000004603,2012,9.75721E+11
MLCON000004605,2012,9.42923E+11
MLCON000004607,2012,9.19699E+11
MLCON000004609,2012,8.89332E+11
MLCON000004611,2012,8.75258E+11
MLCON000005151,2012,2.41956E+13
MLCON000005153,2012,2.36573E+13
MLCON000005155,2012,2.32757E+13
MLCON000005157,2012,2.24856E+13
MLCON000005159,2012,2.17003E+13
MLCON000005161,2012,2.08359E+13
MLCON000005163,2012,2.00563E+13
MLCON000005165,2012,1.94744E+13
MLCON000005167,2012,1.85586E+13
MLCON000005169,2012,1.76481E+13
MLCON000005171,2012,1.68489E+13
MLCON000005173,2012,1.65566E+13
MLCON000005175,2012,1.56593E+13
MLCON000005177,2012,1.46661E+13
MLCON000005179,2012,1.39978E+13
MLCON000005181,2012,1.34442E+13
MLCON000005183,2012,1.31452E+13
MLCON000005185,2012,1.26896E+13
MLCON000005187,2012,1.22398E+13
MLCON000005189,2012,1.19147E+13
MLCON000005191,2012,1.17896E+13
MLCON000005193,2012,1.16081E+13
MLCON000005195,2012,1.11341E+13
MLCON000005197,2012,1.06195E+13
MLCON000005199,2012,1.04614E+13
MLCON000005201,2012,1.02777E+13
MLCON000005203,2012,9.81583E+12
MLCON000005205,2012,9.02281E+12
MLCON000005207,2012,8.30557E+12
MLCON000005705,2012,7.2668E+11
MLCON000005706,2012,7.3447E+11
MLCON000005707,2012,7.10221E+11
MLCON000005708,2012,6.87052E+11
MLCON000005709,2012,6.56247E+11
MLCON000005710,2012,6.21972E+11
MLCON000005711,2012,6.16476E+11
MLCON000005712,2012,5.89593E+11
MLCON000005713,2012,5.78569E+11
MLCON000005714,2012,5.52329E+11
MLCON000005715,2012,5.68821E+11
MLCON000005716,2012,5.13909E+11
MLCON000005717,2012,5.04959E+11
MLCON000005718,2012,4.87072E+11
MLCON000005719,2012,4.8158E+11
MLCON000005720,2012,4.70563E+11
MLCON000005721,2012,4.77026E+11
MLCON000005722,2012,4.65615E+11
MLCON000005723,2012,4.58745E+11
MLCON000005724,2012,4.53044E+11
MLCON000005915,2012,1.08069E+11
MLCON000005922,2012,1.08389E+11
MLCON000005929,2012,1.09924E+11
MLCON000005936,2012,1.11482E+11
MLCON000005943,2012,1.12796E+11
MLCON000005950,2012,1.18619E+11
MLCON000005957,2012,1.18415E+11
MLCON000005964,2012,1.10997E+11
MLCON000005971,2012,1.04436E+11
MLCON000005978,2012,98238961249
MLCON000005985,2012,95305004583
MLCON000005992,2012,92691482776
MLCON000005999,2012,88816935023
MLCON000006006,2012,83675504574
MLCON000006013,2012,76224299519
MLCON000006020,2012,70326209103
MLCON000006027,2012,65563947926
MLCON000006034,2012,61572784707
MLCON000006041,2012,57961134194
MLCON000007747,2012,1.52241E+12
MLCON000007753,2012,1.48654E+12
MLCON000007759,2012,1.45061E+12
MLCON000007765,2012,1.42851E+12
MLCON000007771,2012,1.40298E+12
MLCON000007777,2012,1.40162E+12
MLCON000007783,2012,1.4012E+12
MLCON000007789,2012,1.43097E+12
MLCON000007795,2012,1.43093E+12
MLCON000007801,2012,1.39571E+12
MLCON000007807,2012,1.36883E+12
MLCON000007813,2012,1.33055E+12
MLCON000007819,2012,1.28621E+12
MLCON000007825,2012,1.2401E+12
MLCON000007831,2012,1.19193E+12
MLCON000007837,2012,1.14833E+12
MLCON000007843,2012,1.09669E+12
MLCON000007849,2012,1.04983E+12
MLCON000007855,2012,1.00853E+12
MLCON000007861,2012,9.69279E+11
MLCON000007867,2012,9.3796E+11
MLCON000007872,2012,1.58668E+13
MLCON000007873,2012,1.55089E+13
MLCON000007875,2012,1.51292E+13
MLCON000007877,2012,1.4793E+13
MLCON000007879,2012,1.44195E+13
MLCON000007881,2012,1.39449E+13
MLCON000007883,2012,1.36347E+13
MLCON000007885,2012,1.35228E+13
MLCON000007887,2012,1.33971E+13
MLCON000007889,2012,1.32756E+13
MLCON000007891,2012,1.30894E+13
MLCON000007893,2012,1.31193E+13
MLCON000007895,2012,1.30843E+13
MLCON000007897,2012,1.28142E+13
MLCON000007899,2012,1.24744E+13
MLCON000007901,2012,1.21045E+13
MLCON000007903,2012,1.17131E+13
MLCON000007905,2012,1.13796E+13
MLCON000007907,2012,1.10699E+13
MLCON000007909,2012,1.07796E+13
MLCON000007911,2012,1.03205E+13
MLCON000007913,2012,9.84644E+12
MLCON000007915,2012,9.40557E+12
MLCON000007917,2012,9.09518E+12
MLCON000007919,2012,8.83843E+12
MLCON000008033,2012,1.60184E+12
MLCON000008041,2012,1.55966E+12
MLCON000008050,2012,1.52094E+12
MLCON000008059,2012,1.48368E+12
MLCON000008068,2012,1.43035E+12
MLCON000008077,2012,1.3979E+12
MLCON000008086,2012,1.371E+12
MLCON000008095,2012,1.34766E+12
MLCON000008104,2012,1.29955E+12
MLCON000008113,2012,1.25245E+12
MLCON000008122,2012,1.21608E+12
MLCON000008131,2012,1.17819E+12
MLCON000008140,2012,1.13117E+12
MLCON000008149,2012,1.09738E+12
MLCON000008158,2012,1.05656E+12
MLCON000008167,2012,1.03657E+12
MLCON000008176,2012,9.9793E+11
MLCON000008185,2012,9.50371E+11
MLCON000008194,2012,9.10048E+11
MLCON000008203,2012,8.75522E+11
MLCON000008319,2012,9665483086
MLCON000008320,2012,11306568505
MLCON000008321,2012,11227697198
MLCON000008322,2012,10925386417
MLCON000008323,2012,10750693091
MLCON000008324,2012,10740901327
MLCON000008325,2012,10572820749
MLCON000008326,2012,10336309172
MLCON000008327,2012,10720496826
MLCON000008343,2012,3.93453E+11
MLCON000008347,2012,3.89301E+11
MLCON000008351,2012,3.88171E+11
MLCON000008355,2012,3.87811E+11
MLCON000008359,2012,3.81635E+11
MLCON000008363,2012,3.72323E+11
MLCON000008367,2012,3.82335E+11
MLCON000008371,2012,3.78724E+11
MLCON000008375,2012,3.67692E+11
MLCON000008379,2012,3.58269E+11
MLCON000008383,2012,3.5161E+11
MLCON000008387,2012,3.39934E+11
MLCON000008391,2012,3.36936E+11
MLCON000008395,2012,3.31762E+11
MLCON000008399,2012,3.28724E+11
MLCON000008403,2012,3.17453E+11
MLCON000008407,2012,3.06079E+11
MLCON000008411,2012,3.00059E+11
MLCON000008415,2012,2.89232E+11
MLCON000008419,2012,2.84814E+11
MLCON000008544,2012,1.99061E+12
MLCON000008545,2012,2.1023E+12
MLCON000008546,2012,2.06389E+12
MLCON000008548,2012,2.01493E+12
MLCON000008550,2012,1.95549E+12
MLCON000008552,2012,1.9361E+12
MLCON000008554,2012,1.92342E+12
MLCON000008556,2012,1.86976E+12
MLCON000008558,2012,1.8272E+12
MLCON000008560,2012,1.79558E+12
MLCON000008562,2012,1.74081E+12
MLCON000008564,2012,1.68864E+12
MLCON000008566,2012,1.73953E+12
MLCON000008568,2012,1.72224E+12
MLCON000008570,2012,1.68728E+12
MLCON000008572,2012,1.64397E+12
MLCON000008574,2012,1.59293E+12
MLCON000008576,2012,1.54523E+12
MLCON000008578,2012,1.51789E+12
MLCON000008580,2012,1.47342E+12
MLCON000008582,2012,1.44751E+12
MLCON000008584,2012,1.37625E+12
MLCON000008586,2012,1.30868E+12
MLCON000008588,2012,1.25961E+12
MLCON000008590,2012,1.20791E+12
MLCON000008592,2012,1.18866E+12
MLCON000009132,2012,2.90934E+13
MLCON000009134,2012,2.84995E+13
MLCON000009136,2012,2.7761E+13
MLCON000009138,2012,2.67292E+13
MLCON000009140,2012,2.56405E+13
MLCON000009142,2012,2.47419E+13
MLCON000009144,2012,2.39017E+13
MLCON000009146,2012,2.33714E+13
MLCON000009148,2012,2.23016E+13
MLCON000009150,2012,2.13807E+13
MLCON000009152,2012,2.03719E+13
MLCON000009154,2012,2.05716E+13
MLCON000009156,2012,1.96576E+13
MLCON000009158,2012,1.81732E+13
MLCON000009160,2012,1.69467E+13
MLCON000009162,2012,1.63151E+13
MLCON000009164,2012,1.5637E+13
MLCON000009166,2012,1.49988E+13
MLCON000009168,2012,1.45208E+13
MLCON000009170,2012,1.4031E+13
MLCON000009172,2012,1.3513E+13
MLCON000009174,2012,1.30004E+13
MLCON000009176,2012,1.21542E+13
MLCON000009178,2012,1.15135E+13
MLCON000009180,2012,1.13727E+13
MLCON000009182,2012,1.09226E+13
MLCON000009184,2012,1.04535E+13
MLCON000009186,2012,9.76164E+12
MLCON000009188,2012,8.93951E+12
MLCON000009686,2012,6.4211E+11
MLCON000009687,2012,6.53095E+11
MLCON000009688,2012,6.42381E+11
MLCON000009689,2012,6.28024E+11
MLCON000009690,2012,6.17389E+11
MLCON000009691,2012,6.07565E+11
MLCON000009692,2012,5.87577E+11
MLCON000009693,2012,5.69992E+11
MLCON000009694,2012,5.66857E+11
MLCON000009695,2012,5.33994E+11
MLCON000009696,2012,5.55118E+11
MLCON000009697,2012,5.22155E+11
MLCON000009698,2012,5.09527E+11
MLCON000009699,2012,4.82643E+11
MLCON000009700,2012,4.74368E+11
MLCON000009701,2012,4.57806E+11
MLCON000009702,2012,4.63522E+11
MLCON000009703,2012,4.48457E+11
MLCON000009704,2012,4.44349E+11
MLCON000009705,2012,4.45839E+11
MLCON000009891,2012,1.8133E+11
MLCON000009898,2012,1.73055E+11
MLCON000009905,2012,1.72755E+11
MLCON000009912,2012,1.73297E+11
MLCON000009919,2012,1.68622E+11
MLCON000009926,2012,1.69088E+11
MLCON000009933,2012,1.80593E+11
MLCON000009940,2012,1.85432E+11
MLCON000009947,2012,1.76716E+11
MLCON000009954,2012,1.67551E+11
MLCON000009961,2012,1.58554E+11
MLCON000009968,2012,1.51612E+11
MLCON000009975,2012,1.47258E+11
MLCON000009982,2012,1.39135E+11
MLCON000009989,2012,1.32165E+11
MLCON000009996,2012,1.20676E+11
MLCON000010003,2012,1.09505E+11
MLCON000010010,2012,1.00881E+11
MLCON000010017,2012,91065440228
MLCON000010024,2012,83481776548
MLCON000011739,2012,1.79047E+12
MLCON000011745,2012,1.74971E+12
MLCON000011751,2012,1.70118E+12
MLCON000011757,2012,1.66521E+12
MLCON000011763,2012,1.64581E+12
MLCON000011769,2012,1.61397E+12
MLCON000011775,2012,1.58949E+12
MLCON000011781,2012,1.65904E+12
MLCON000011787,2012,1.66682E+12
MLCON000011793,2012,1.6248E+12
MLCON000011799,2012,1.58268E+12
MLCON000011805,2012,1.53663E+12
MLCON000011811,2012,1.49932E+12
MLCON000011817,2012,1.45091E+12
MLCON000011823,2012,1.41561E+12
MLCON000011829,2012,1.37761E+12
MLCON000011835,2012,1.32719E+12
MLCON000011841,2012,1.28713E+12
MLCON000011847,2012,1.24509E+12
MLCON000011853,2012,1.20766E+12
MLCON000011859,2012,1.17628E+12
MLCON000011864,2012,1.84261E+13
MLCON000011865,2012,1.90917E+13
MLCON000011867,2012,1.86878E+13
MLCON000011869,2012,1.81441E+13
MLCON000011871,2012,1.77305E+13
MLCON000011873,2012,1.74322E+13
MLCON000011875,2012,1.6912E+13
MLCON000011877,2012,1.64954E+13
MLCON000011879,2012,1.6197E+13
MLCON000011881,2012,1.58407E+13
MLCON000011883,2012,1.55988E+13
MLCON000011885,2012,1.52088E+13
MLCON000011887,2012,1.56047E+13
MLCON000011889,2012,1.5626E+13
MLCON000011891,2012,1.53383E+13
MLCON000011893,2012,1.49125E+13
MLCON000011895,2012,1.44064E+13
MLCON000011897,2012,1.38791E+13
MLCON000011899,2012,1.34931E+13
MLCON000011901,2012,1.32621E+13
MLCON000011903,2012,1.3131E+13
MLCON000011905,2012,1.26105E+13
