Metric_id,Country or Area,M49 code,ISO-alpha3 code,Year_id,Year,Value_id,Value,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
T000003559,Sweden,752,SWE,1991,01/01/1991,3619,7421.486285,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003560,Sweden,752,SWE,1990,01/01/1990,3620,7425.301677,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003561,Switzerland,756,CHE,2019,01/01/2019,3621,4673.221018,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003562,Switzerland,756,CHE,2018,01/01/2018,3622,4756.997299,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003563,Switzerland,756,CHE,2017,01/01/2017,3623,4787.689314,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003564,Switzerland,756,CHE,2016,01/01/2016,3624,4847.961854,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003565,Switzerland,756,CHE,2015,01/01/2015,3625,4887.995051,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003566,Switzerland,756,CHE,2014,01/01/2014,3626,4913.929938,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003567,Switzerland,756,CHE,2013,01/01/2013,3627,4920.349386,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003568,Switzerland,756,CHE,2012,01/01/2012,3628,4986.510738,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003569,Switzerland,756,CHE,2011,01/01/2011,3629,5010.90107,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003570,Switzerland,756,CHE,2010,01/01/2010,3630,5060.756079,CH4,None,Absolute,CH4,No,Not Specified,0,130
T000003571,Switzerland,756,CHE,2009,01/01/2009,3631,5092.562794,CH4,None,Absolute,CH4,No,Not Specified,0,130
