Gender,Year,Year_Date_Time,Count,EventID,Country_code,Crime_type,Country,Region,Subregion,Region Code,Subregion Code,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
Male,2013,01/01/2013,1,J000001215,660,Homicide,Anguilla,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,28,J000001216,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,95,J000001217,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,11,J000001218,690,Homicide,Seychelles,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,11,J000001219,702,Homicide,Singapore,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,48,J000001220,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,9,J000001221,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,180,J000001222,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,26,J000001223,740,Homicide,Suriname,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,61,J000001224,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,25,J000001225,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,2515,J000001226,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,368,J000001227,780,Homicide,Trinidad and Tobago,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,38,J000001228,784,Homicide,United Arab Emirates,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,3,J000001229,796,Homicide,Turks and Caicos Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,3066,J000001230,800,Homicide,Uganda,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,15,J000001231,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,3203,J000001232,834,Homicide,United Republic of Tanzania,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,11149,J000001233,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,206,J000001234,858,Homicide,Uruguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2013,01/01/2013,25,J000001235,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,104,J000001236,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,491,J000001237,12,Homicide,Algeria,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,0,J000001238,20,Homicide,Andorra,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,149,J000001239,31,Homicide,Azerbaijan,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,149,J000001240,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,22,J000001241,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,113,J000001242,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,8,J000001243,48,Homicide,Bahrain,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,52,J000001244,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,22,J000001245,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,128,J000001246,56,Homicide,Belgium,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,3,J000001247,60,Homicide,Bermuda,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,39,J000001248,70,Homicide,Bosnia and Herzegovina,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,54736,J000001249,76,Homicide,Brazil,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,111,J000001250,84,Homicide,Belize,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,86,J000001251,100,Homicide,Bulgaria,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1024,J000001252,104,Homicide,Myanmar,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,462,J000001253,108,Homicide,Burundi,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,224,J000001254,112,Homicide,Belarus,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,121,J000001255,120,Homicide,Cameroon,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,371,J000001256,124,Homicide,Canada,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,50,J000001257,132,Homicide,Cabo Verde,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,5,J000001258,136,Homicide,Cayman Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,428,J000001259,144,Homicide,Sri Lanka,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,375,J000001260,152,Homicide,Chile,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,12173,J000001261,170,Homicide,Colombia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,426,J000001262,188,Homicide,Costa Rica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,19,J000001263,191,Homicide,Croatia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,444,J000001264,192,Homicide,Cuba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,6,J000001265,196,Homicide,Cyprus,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,36,J000001266,203,Homicide,Czechia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,43,J000001267,208,Homicide,Denmark,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,7,J000001268,212,Homicide,Dominica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1623,J000001269,214,Homicide,Dominican Republic,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1124,J000001270,218,Homicide,Ecuador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,3627,J000001271,222,Homicide,El Salvador,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,32,J000001272,233,Homicide,Estonia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,8,J000001273,242,Homicide,Fiji,Oceania,Melanesia,9,54,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,61,J000001274,246,Homicide,Finland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,74,J000001275,268,Homicide,Georgia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,377,J000001276,276,Homicide,Germany,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,80,J000001277,300,Homicide,Greece,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,5,J000001278,308,Homicide,Grenada,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,4368,J000001279,320,Homicide,Guatemala,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,894,J000001280,332,Homicide,Haiti,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,0,J000001281,336,Homicide,Holy See,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,5395,J000001282,340,Homicide,Honduras,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,79,J000001283,348,Homicide,Hungary,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,0,J000001284,352,Homicide,Iceland,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,29072,J000001285,356,Homicide,India,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1711,J000001286,364,Homicide,Iran (Islamic Republic of),Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,82,J000001287,376,Homicide,Israel,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,328,J000001288,380,Homicide,Italy,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,43,J000001289,383,Homicide,Kosovo under UNSCR 1244,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,905,J000001290,388,Homicide,Jamaica,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,189,J000001291,392,Homicide,Japan,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1782,J000001292,404,Homicide,Kenya,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,184,J000001293,410,Homicide,Republic of Korea,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,27,J000001294,428,Homicide,Latvia,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1,J000001295,438,Homicide,Liechtenstein,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,106,J000001296,440,Homicide,Lithuania,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,2,J000001297,442,Homicide,Luxembourg,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,0,J000001298,446,Homicide,China Macao SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,5,J000001299,470,Homicide,Malta,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,11,J000001300,480,Homicide,Mauritius,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,17590,J000001301,484,Homicide,Mexico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,159,J000001302,496,Homicide,Mongolia,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,144,J000001303,498,Homicide,Republic of Moldova,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,16,J000001304,499,Homicide,Montenegro,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,296,J000001305,504,Homicide,Morocco,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,6,J000001306,512,Homicide,Oman,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,93,J000001307,528,Homicide,Netherlands,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,2,J000001308,533,Homicide,Aruba,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,29,J000001309,554,Homicide,New Zealand,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,16,J000001310,578,Homicide,Norway,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,565,J000001311,591,Homicide,Panama,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,509,J000001312,600,Homicide,Paraguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,1730,J000001313,604,Homicide,Peru,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,194,J000001314,616,Homicide,Poland,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,43,J000001315,620,Homicide,Portugal,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,652,J000001316,630,Homicide,Puerto Rico,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,7,J000001317,634,Homicide,Qatar,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,218,J000001318,642,Homicide,Romania,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,12325,J000001319,643,Homicide,Russian Federation,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,34,J000001320,662,Homicide,Saint Lucia,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,82,J000001321,688,Homicide,Serbia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,13,J000001322,690,Homicide,Seychelles,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,7,J000001323,702,Homicide,Singapore,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,46,J000001324,703,Homicide,Slovakia,Europe,Eastern Europe,150,151,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,10,J000001325,705,Homicide,Slovenia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,195,J000001326,724,Homicide,Spain,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,26,J000001327,740,Homicide,Suriname,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,62,J000001328,752,Homicide,Sweden,Europe,Northern Europe,150,154,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,17,J000001329,756,Homicide,Switzerland,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,2245,J000001330,764,Homicide,Thailand,Asia,South-eastern Asia,142,35,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,360,J000001331,780,Homicide,Trinidad and Tobago,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,44,J000001332,784,Homicide,United Arab Emirates,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,2,J000001333,796,Homicide,Turks and Caicos Islands,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,3631,J000001334,800,Homicide,Uganda,Africa,Sub-Saharan Africa,2,202,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,25,J000001335,807,Homicide,North Macedonia,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,10980,J000001336,840,Homicide,United States of America,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,217,J000001337,858,Homicide,Uruguay,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2014,01/01/2014,14,J000001338,344,Homicide,China- Hong Kong SAR,Asia,Eastern Asia,142,30,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,3274,J000001339,4,Homicide,Afghanistan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,48,J000001340,8,Homicide,Albania,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,469,J000001341,12,Homicide,Algeria,Africa,Northern Africa,2,15,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,0,J000001342,20,Homicide,Andorra,Europe,Southern Europe,150,39,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,4,J000001343,28,Homicide,Antigua and Barbuda,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,152,J000001344,31,Homicide,Azerbaijan,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,2450,J000001345,32,Homicide,Argentina,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,151,J000001346,36,Homicide,Australia,Oceania,Australia and New Zealand,9,53,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,29,J000001347,40,Homicide,Austria,Europe,Western Europe,150,155,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,130,J000001348,44,Homicide,Bahamas,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,8,J000001349,48,Homicide,Bahrain,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,54,J000001350,51,Homicide,Armenia,Asia,Western Asia,142,145,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,28,J000001351,52,Homicide,Barbados,Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,4,J000001352,60,Homicide,Bermuda,Americas,Northern America,19,21,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,10,J000001353,64,Homicide,Bhutan,Asia,Southern Asia,142,34,Absolute,Homicide,No,Not Specified,0,130
Male,2015,01/01/2015,430,J000001354,68,Homicide,Bolivia (Plurinational State of),Americas,Latin America and the Caribbean,19,419,Absolute,Homicide,No,Not Specified,0,130
