Metric_id,Country or Area,M49 code,ISO-alpha3 code,value_id,value,Year_id,Year,category,Gender,Value_Type,Metric_Type,Is_Currency,Age_Group,Start_Age,End_Age
B000003434,Uzbekistan,860,UZB,4231,3117,2013,01/01/2013,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003435,Albania,8,ALB,4239,4146,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003436,Argentina,32,ARG,4246,10022,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003437,Australia,36,AUS,4249,9480,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003438,Azerbaijan,31,AZE,4251,4244,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003439,Belarus,112,BLR,4256,7236,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003440,Canada,124,CAN,4275,63737,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003441,Chile,152,CHL,4279,3842,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003442,Croatia,191,HRV,4288,4638,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003443,Cyprus,196,CYP,4291,1209,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003444,Egypt,818,EGY,4298,6180,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003445,El Salvador,222,SLV,4299,1515,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003446,Finland,246,FIN,4306,9783,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003447,France,250,FRA,4307,31941,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003448,Guatemala,320,GTM,4319,992,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003449,Honduras,340,HND,4324,1065,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003450,Hungary,348,HUN,4326,16340,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003451,Ireland,372,IRL,4332,6676,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003452,Italy,380,ITA,4334,55169,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003453,Japan,392,JPN,4336,16903,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003454,Jordan,400,JOR,4337,1407,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003455,Kazakhstan,398,KAZ,4338,10450,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003456,Kyrgyzstan,417,KGZ,4344,3790,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003457,Latvia,428,LVA,4346,1846,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003458,Lithuania,440,LTU,4352,4292,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003459,Malta,470,MLT,4360,430,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003460,Mexico,484,MEX,4365,90982,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003461,Oman,512,OMN,4388,4727,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003462,Paraguay,600,PRY,4393,4300,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003463,Poland,616,POL,4396,35400,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003464,Romania,642,ROU,4401,12299,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003465,Russian Federation,643,RUS,4402,45889,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003466,Saudi Arabia,682,SAU,4411,22323,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003467,Slovakia,703,SVK,4420,2406,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003468,Slovenia,705,SVN,4421,4672,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003469,Spain,724,ESP,4426,13952,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003470,Switzerland,756,CHE,4432,19833,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003471,Ukraine,804,UKR,4448,22637,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003472,United States of America,840,USA,4451,121699,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003473,Uzbekistan,860,UZB,4454,2786,2014,01/01/2014,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003474,Albania,8,ALB,4462,4504,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003475,Argentina,32,ARG,4469,13159,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003476,Australia,36,AUS,4472,9810,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003477,Azerbaijan,31,AZE,4474,4096,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003478,Bahrain,48,BHR,4476,4741,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003479,Belarus,112,BLR,4479,6972,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003480,Canada,124,CAN,4498,55971,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003481,Chile,152,CHL,4502,4103,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003482,Croatia,191,HRV,4511,4355,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003483,Cyprus,196,CYP,4514,1119,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003484,El Salvador,222,SLV,4522,1618,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003485,Finland,246,FIN,4529,10022,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003486,France,250,FRA,4530,30608,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003487,Guatemala,320,GTM,4542,1130,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003488,Honduras,340,HND,4547,1150,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003489,Hungary,348,HUN,4549,17276,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003490,Ireland,372,IRL,4555,7094,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003491,Italy,380,ITA,4557,57418,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003492,Japan,392,JPN,4559,16214,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003493,Jordan,400,JOR,4560,1633,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003494,Kazakhstan,398,KAZ,4561,11303,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003495,Kyrgyzstan,417,KGZ,4567,4008,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003496,Latvia,428,LVA,4569,1720,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003497,Lithuania,440,LTU,4575,3981,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003498,Malta,470,MLT,4583,456,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003499,Mexico,484,MEX,4588,94988,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003500,Oman,512,OMN,4611,5424,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003501,Paraguay,600,PRY,4616,5269,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003502,Poland,616,POL,4619,44300,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003503,Romania,642,ROU,4624,13118,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003504,Russian Federation,643,RUS,4625,34550,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003505,Saudi Arabia,682,SAU,4634,25054,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003506,Slovakia,703,SVK,4643,2777,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003507,Slovenia,705,SVN,4644,4909,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003508,Spain,724,ESP,4649,17625,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003509,Switzerland,756,CHE,4655,22086,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003510,Ukraine,804,UKR,4671,23336,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003511,United States of America,840,USA,4674,130364,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003512,Uzbekistan,860,UZB,4677,3491,2015,01/01/2015,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003513,Albania,8,ALB,4685,4852,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003514,Argentina,32,ARG,4692,18645,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003515,Australia,36,AUS,4695,10390,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003516,Azerbaijan,31,AZE,4697,4282,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003517,Belarus,112,BLR,4702,8340,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003518,Canada,124,CAN,4721,52979,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003519,Chad,148,TCD,4724,56,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003520,Chile,152,CHL,4725,4269,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003521,Croatia,191,HRV,4734,2581,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003522,Cyprus,196,CYP,4737,1268,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003523,El Salvador,222,SLV,4745,1804,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003524,Finland,246,FIN,4752,10278,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003525,France,250,FRA,4753,29636,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003526,Guatemala,320,GTM,4765,1195,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003527,Honduras,340,HND,4770,1121,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003528,Hungary,348,HUN,4772,18895,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003529,Ireland,372,IRL,4778,7646,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003530,Italy,380,ITA,4780,57480,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003531,Japan,392,JPN,4782,17116,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003532,Jordan,400,JOR,4783,1745,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003533,Kazakhstan,398,KAZ,4784,9756,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003534,Kyrgyzstan,417,KGZ,4790,4185,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003535,Latvia,428,LVA,4792,1939,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003536,Lithuania,440,LTU,4798,4143,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003537,Malta,470,MLT,4806,550,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003538,Mexico,484,MEX,4811,97372,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003539,Oman,512,OMN,4834,5902,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003540,Paraguay,600,PRY,4839,5866,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003541,Poland,616,POL,4842,44500,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003542,Romania,642,ROU,4847,16128,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003543,Russian Federation,643,RUS,4848,31659,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003544,Saudi Arabia,682,SAU,4857,27618,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003545,Slovakia,703,SVK,4866,3095,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003546,Slovenia,705,SVN,4867,5408,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003547,Spain,724,ESP,4872,18277,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003548,Switzerland,756,CHE,4878,21536,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003549,Ukraine,804,UKR,4894,25226,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003550,United States of America,840,USA,4897,141526,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003551,Uzbekistan,860,UZB,4900,3848,2016,01/01/2016,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003552,Albania,8,ALB,4908,5415,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003553,Argentina,32,ARG,4915,18411,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003554,Australia,36,AUS,4918,11403,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003555,Azerbaijan,31,AZE,4920,4908,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003556,Bahrain,48,BHR,4922,2868,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003557,Belarus,112,BLR,4925,9326,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003558,Canada,124,CAN,4944,38069,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003559,Chile,152,CHL,4948,4605,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003560,Croatia,191,HRV,4957,2980,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003561,Cyprus,196,CYP,4960,1446,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003562,El Salvador,222,SLV,4968,1788,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003563,Finland,246,FIN,4975,10480,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003564,France,250,FRA,4976,44474,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003565,Guatemala,320,GTM,4988,1536,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003566,Hungary,348,HUN,4995,22805,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003567,Ireland,372,IRL,5001,8643,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003568,Italy,380,ITA,5003,61195,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003569,Japan,392,JPN,5005,18954,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003570,Kazakhstan,398,KAZ,5007,10646,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003571,Kyrgyzstan,417,KGZ,5013,6839,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003572,Latvia,428,LVA,5015,2175,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003573,Lithuania,440,LTU,5021,4702,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003574,Malta,470,MLT,5029,728,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003575,Mexico,484,MEX,5034,86280,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003576,Oman,512,OMN,5057,5975,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003577,Paraguay,600,PRY,5062,4268,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003578,Poland,616,POL,5065,48600,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003579,Romania,642,ROU,5070,21039,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003580,Russian Federation,643,RUS,5071,41964,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003581,Saudi Arabia,682,SAU,5080,29657,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003582,Slovakia,703,SVK,5089,4662,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003583,Slovenia,705,SVN,5090,5409,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003584,Spain,724,ESP,5095,22287,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003585,Switzerland,756,CHE,5101,24572,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003586,Togo,768,TGO,5108,23485,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003587,Tonga,776,TON,5109,23541,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003588,Trinidad and Tobago,780,TTO,5110,23598,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003589,Tunisia,788,TUN,5111,23654,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003590,Turkey,792,TUR,5112,23711,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003591,Turkmenistan,795,TKM,5113,23768,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003592,Turks and Caicos Islands,796,TCA,5114,23824,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003593,Tuvalu,798,TUV,5115,23881,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003594,Uganda,800,UGA,5116,23937,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003595,Ukraine,804,UKR,5117,23994,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003596,United Arab Emirates,784,ARE,5118,24050,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003597,United States of America,840,USA,5120,24163,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003598,United States Virgin Islands,850,VIR,5121,24220,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003599,Uruguay,858,URY,5122,24276,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003600,Uzbekistan,860,UZB,5123,24333,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003601,Vanuatu,548,VUT,5124,24389,2017,01/01/2017,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003602,Albania,8,ALB,5131,5922,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003603,Belarus,112,BLR,5148,9221,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003604,Bhutan,64,BTN,5153,72,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003605,Chile,152,CHL,5171,4091,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003606,Croatia,191,HRV,5180,3500,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003607,El Salvador,222,SLV,5191,1899,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003608,Finland,246,FIN,5198,10440,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003609,Guatemala,320,GTM,5211,1703,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
B000003610,Hungary,348,HUN,5218,24860,2018,01/01/2018,outbound,All,Absolute,outbound,No,Not Specified,0,130
