,Country_or_area,Year(s),Value,Metric type,Value type,Age group,Gender,Metric ID,Start age,End age,Code,is_currency
80,Ethiopia,2006,1935,Number of laboratory technician assistants,Absolute,All,All,NOLTAS77,0,130,230,No
81,Ethiopia,2005,2837,Number of laboratory technician assistants,Absolute,All,All,NOLTAS78,0,130,231,No
82,Ethiopia,2005,2837,Number of laboratory technician assistants,Absolute,All,All,NOLTAS78,0,130,230,No
83,Ethiopia,2004,2403,Number of laboratory technician assistants,Absolute,All,All,NOLTAS79,0,130,231,No
84,Ethiopia,2004,2403,Number of laboratory technician assistants,Absolute,All,All,NOLTAS79,0,130,230,No
85,Ethiopia,2003,2403,Number of laboratory technician assistants,Absolute,All,All,NOLTAS80,0,130,231,No
86,Ethiopia,2003,2403,Number of laboratory technician assistants,Absolute,All,All,NOLTAS80,0,130,230,No
87,Fiji,2009,125,Number of laboratory technician assistants,Absolute,All,All,NOLTAS81,0,130,242,No
88,Finland,2002,6822,Number of laboratory technician assistants,Absolute,All,All,NOLTAS82,0,130,246,No
89,Gabon,2004,228,Number of laboratory technician assistants,Absolute,All,All,NOLTAS83,0,130,266,No
90,Gambia,2008,84,Number of laboratory technician assistants,Absolute,All,All,NOLTAS84,0,130,270,No
91,Gambia,2007,67,Number of laboratory technician assistants,Absolute,All,All,NOLTAS85,0,130,270,No
92,Gambia,2003,96,Number of laboratory technician assistants,Absolute,All,All,NOLTAS86,0,130,270,No
93,Ghana,2008,213,Number of laboratory technician assistants,Absolute,All,All,NOLTAS87,0,130,288,No
94,Ghana,2004,881,Number of laboratory technician assistants,Absolute,All,All,NOLTAS88,0,130,288,No
95,Grenada,2003,13,Number of laboratory technician assistants,Absolute,All,All,NOLTAS89,0,130,308,No
96,Grenada,2002,13,Number of laboratory technician assistants,Absolute,All,All,NOLTAS90,0,130,308,No
97,Grenada,2001,13,Number of laboratory technician assistants,Absolute,All,All,NOLTAS91,0,130,308,No
98,Grenada,2000,13,Number of laboratory technician assistants,Absolute,All,All,NOLTAS92,0,130,308,No
99,Grenada,1999,13,Number of laboratory technician assistants,Absolute,All,All,NOLTAS93,0,130,308,No
100,Guinea,2005,167,Number of laboratory technician assistants,Absolute,All,All,NOLTAS94,0,130,324,No
101,Guinea,2004,19,Number of laboratory technician assistants,Absolute,All,All,NOLTAS95,0,130,324,No
102,Guinea,2000,220,Number of laboratory technician assistants,Absolute,All,All,NOLTAS96,0,130,324,No
103,Guinea-Bissau,2009,207,Number of laboratory technician assistants,Absolute,All,All,NOLTAS97,0,130,624,No
104,Guinea-Bissau,2008,194,Number of laboratory technician assistants,Absolute,All,All,NOLTAS98,0,130,624,No
105,Guinea-Bissau,2004,203,Number of laboratory technician assistants,Absolute,All,All,NOLTAS99,0,130,624,No
106,Guyana,2009,65,Number of laboratory technician assistants,Absolute,All,All,NOLTAS100,0,130,328,No
107,Indonesia,2009,1829,Number of laboratory technician assistants,Absolute,All,All,NOLTAS101,0,130,360,No
108,Indonesia,2003,7339,Number of laboratory technician assistants,Absolute,All,All,NOLTAS102,0,130,360,No
109,Indonesia,1992,4331,Number of laboratory technician assistants,Absolute,All,All,NOLTAS103,0,130,360,No
110,Iran (Islamic Republic of),2004,9858,Number of laboratory technician assistants,Absolute,All,All,NOLTAS104,0,130,364,No
111,Jordan,2004,2350,Number of laboratory technician assistants,Absolute,All,All,NOLTAS105,0,130,400,No
112,Kiribati,2008,27,Number of laboratory technician assistants,Absolute,All,All,NOLTAS106,0,130,296,No
113,Lao Peoples Democratic Republic,2012,460,Number of laboratory technician assistants,Absolute,All,All,NOLTAS107,0,130,418,No
114,Lesotho,2003,73,Number of laboratory technician assistants,Absolute,All,All,NOLTAS108,0,130,426,No
115,Liberia,2008,115,Number of laboratory technician assistants,Absolute,All,All,NOLTAS109,0,130,430,No
116,Liberia,2004,51,Number of laboratory technician assistants,Absolute,All,All,NOLTAS110,0,130,430,No
117,Madagascar,2004,103,Number of laboratory technician assistants,Absolute,All,All,NOLTAS111,0,130,450,No
118,Malawi,2009,380,Number of laboratory technician assistants,Absolute,All,All,NOLTAS112,0,130,454,No
119,Malawi,2008,473,Number of laboratory technician assistants,Absolute,All,All,NOLTAS113,0,130,454,No
120,Malawi,2004,16,Number of laboratory technician assistants,Absolute,All,All,NOLTAS114,0,130,454,No
121,Malaysia,2010,4980,Number of laboratory technician assistants,Absolute,All,All,NOLTAS115,0,130,458,No
122,Maldives,2010,276,Number of laboratory technician assistants,Absolute,All,All,NOLTAS116,0,130,462,No
123,Maldives,2009,261,Number of laboratory technician assistants,Absolute,All,All,NOLTAS117,0,130,462,No
